SiteId,SiteName,PageUrl,ExternalDomain
1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY,Copy of Team Template,https://sites.google.com/d/1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY/edit,accounts.google.com
1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY,Copy of Team Template,https://sites.google.com/d/1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY/edit,ssl.gstatic.com
1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY,Copy of Team Template,https://sites.google.com/d/1HW1O6Uqs8JVK18TQq7BP0WuzuwMWxdHY/edit,lh3.googleusercontent.com
1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6,omnibd — Converted from Classic Sites,https://sites.google.com/d/1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6/edit,support.google.com
1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6,omnibd — Converted from Classic Sites,https://sites.google.com/d/1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6/edit,accounts.google.com
1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6,omnibd — Converted from Classic Sites,https://sites.google.com/d/1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6/edit,ssl.gstatic.com
1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6,omnibd — Converted from Classic Sites,https://sites.google.com/d/1uPSC1sXWr_R_W6x2rnAdV7G9LoOjx8B6/edit,lh3.googleusercontent.com
1F71acglBlARqwhTqOUzKk5xkahQI9c0D,Project,https://sites.google.com/d/1F71acglBlARqwhTqOUzKk5xkahQI9c0D/edit,support.google.com
1F71acglBlARqwhTqOUzKk5xkahQI9c0D,Project,https://sites.google.com/d/1F71acglBlARqwhTqOUzKk5xkahQI9c0D/edit,accounts.google.com
1F71acglBlARqwhTqOUzKk5xkahQI9c0D,Project,https://sites.google.com/d/1F71acglBlARqwhTqOUzKk5xkahQI9c0D/edit,ssl.gstatic.com
1F71acglBlARqwhTqOUzKk5xkahQI9c0D,Project,https://sites.google.com/d/1F71acglBlARqwhTqOUzKk5xkahQI9c0D/edit,lh3.googleusercontent.com
1GazEUh5OAcscSiG6eAQ65uE_E049guiD,Event,https://sites.google.com/d/1GazEUh5OAcscSiG6eAQ65uE_E049guiD/edit,support.google.com
1GazEUh5OAcscSiG6eAQ65uE_E049guiD,Event,https://sites.google.com/d/1GazEUh5OAcscSiG6eAQ65uE_E049guiD/edit,accounts.google.com
1GazEUh5OAcscSiG6eAQ65uE_E049guiD,Event,https://sites.google.com/d/1GazEUh5OAcscSiG6eAQ65uE_E049guiD/edit,ssl.gstatic.com
1GazEUh5OAcscSiG6eAQ65uE_E049guiD,Event,https://sites.google.com/d/1GazEUh5OAcscSiG6eAQ65uE_E049guiD/edit,lh3.googleusercontent.com
1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3,Project,https://sites.google.com/d/1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3/edit,support.google.com
1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3,Project,https://sites.google.com/d/1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3/edit,accounts.google.com
1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3,Project,https://sites.google.com/d/1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3/edit,ssl.gstatic.com
1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3,Project,https://sites.google.com/d/1KErQu8Q-kNDgyz-wXNwtnUK5Yx1gRBf3/edit,lh3.googleusercontent.com
1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE,Event,https://sites.google.com/d/1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE/edit,support.google.com
1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE,Event,https://sites.google.com/d/1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE/edit,accounts.google.com
1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE,Event,https://sites.google.com/d/1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE/edit,ssl.gstatic.com
1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE,Event,https://sites.google.com/d/1I2FdtznNfQNl4jcoL2PTHeaDzY4K0HcE/edit,lh3.googleusercontent.com
1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b,Event,https://sites.google.com/d/1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b/edit,support.google.com
1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b,Event,https://sites.google.com/d/1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b/edit,accounts.google.com
1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b,Event,https://sites.google.com/d/1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b/edit,ssl.gstatic.com
1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b,Event,https://sites.google.com/d/1sDInVdL0X7GP-4kmxjDV54klhZF9-Q4b/edit,lh3.googleusercontent.com
1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p,Portfolio test page,https://sites.google.com/d/1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p/edit,support.google.com
1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p,Portfolio test page,https://sites.google.com/d/1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p/edit,accounts.google.com
1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p,Portfolio test page,https://sites.google.com/d/1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p/edit,ssl.gstatic.com
1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p,Portfolio test page,https://sites.google.com/d/1VmUuNxhW2C0VtrV85WB5TN41UUn6q7_p/edit,lh3.googleusercontent.com
1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V,Event,https://sites.google.com/d/1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V/edit,support.google.com
1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V,Event,https://sites.google.com/d/1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V/edit,accounts.google.com
1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V,Event,https://sites.google.com/d/1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V/edit,ssl.gstatic.com
1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V,Event,https://sites.google.com/d/1eW5eJCiAcw9NYmKVylIpxt3fiyTJZO-V/edit,lh3.googleusercontent.com
1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq,Event,https://sites.google.com/d/1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq/edit,support.google.com
1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq,Event,https://sites.google.com/d/1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq/edit,accounts.google.com
1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq,Event,https://sites.google.com/d/1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq/edit,ssl.gstatic.com
1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq,Event,https://sites.google.com/d/1cW8kW_fYsCTFRD6Csl6JYVQQmkvNeQgq/edit,lh3.googleusercontent.com
1t2583gCgo8VhHzx-UP441yDk5MtjZR93,Event,https://sites.google.com/d/1t2583gCgo8VhHzx-UP441yDk5MtjZR93/edit,support.google.com
1t2583gCgo8VhHzx-UP441yDk5MtjZR93,Event,https://sites.google.com/d/1t2583gCgo8VhHzx-UP441yDk5MtjZR93/edit,accounts.google.com
1t2583gCgo8VhHzx-UP441yDk5MtjZR93,Event,https://sites.google.com/d/1t2583gCgo8VhHzx-UP441yDk5MtjZR93/edit,ssl.gstatic.com
1t2583gCgo8VhHzx-UP441yDk5MtjZR93,Event,https://sites.google.com/d/1t2583gCgo8VhHzx-UP441yDk5MtjZR93/edit,lh3.googleusercontent.com
1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX,Project,https://sites.google.com/d/1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX/edit,support.google.com
1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX,Project,https://sites.google.com/d/1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX/edit,accounts.google.com
1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX,Project,https://sites.google.com/d/1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX/edit,ssl.gstatic.com
1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX,Project,https://sites.google.com/d/1zqXiIrE6UpGwtcu7jtNSl8HysvyCJBuX/edit,lh3.googleusercontent.com
15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi,Roche Template,https://sites.google.com/d/15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi/edit,support.google.com
15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi,Roche Template,https://sites.google.com/d/15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi/edit,accounts.google.com
15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi,Roche Template,https://sites.google.com/d/15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi/edit,ssl.gstatic.com
15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi,Roche Template,https://sites.google.com/d/15g9Xo4QB1C-2jCENJPgjFP_f_UE5MWKi/edit,lh3.googleusercontent.com
1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu,"Copy of Redesign: DnA - January 15,  Latest",https://sites.google.com/d/1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu/edit,support.google.com
1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu,"Copy of Redesign: DnA - January 15,  Latest",https://sites.google.com/d/1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu/edit,accounts.google.com
1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu,"Copy of Redesign: DnA - January 15,  Latest",https://sites.google.com/d/1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu/edit,ssl.gstatic.com
1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu,"Copy of Redesign: DnA - January 15,  Latest",https://sites.google.com/d/1jtEtaOYAjz5pERogaHYJcFWbRSXG6rTu/edit,lh3.googleusercontent.com
1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV,AutoIT User Site — Converted from Classic Sites,https://sites.google.com/d/1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV/edit,support.google.com
1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV,AutoIT User Site — Converted from Classic Sites,https://sites.google.com/d/1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV/edit,accounts.google.com
1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV,AutoIT User Site — Converted from Classic Sites,https://sites.google.com/d/1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV/edit,ssl.gstatic.com
1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV,AutoIT User Site — Converted from Classic Sites,https://sites.google.com/d/1KZcX9kRk8k6L31oYhz_2B34xd3CS7yYV/edit,lh3.googleusercontent.com
1sg_D-IzmZk42HNWF79usUMssQ33MkSa7,BIV Medienwand,https://sites.google.com/d/1sg_D-IzmZk42HNWF79usUMssQ33MkSa7/edit,support.google.com
1sg_D-IzmZk42HNWF79usUMssQ33MkSa7,BIV Medienwand,https://sites.google.com/d/1sg_D-IzmZk42HNWF79usUMssQ33MkSa7/edit,accounts.google.com
1sg_D-IzmZk42HNWF79usUMssQ33MkSa7,BIV Medienwand,https://sites.google.com/d/1sg_D-IzmZk42HNWF79usUMssQ33MkSa7/edit,ssl.gstatic.com
1sg_D-IzmZk42HNWF79usUMssQ33MkSa7,BIV Medienwand,https://sites.google.com/d/1sg_D-IzmZk42HNWF79usUMssQ33MkSa7/edit,lh3.googleusercontent.com
1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs,Ticket Health Cycle,https://sites.google.com/d/1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs/edit,support.google.com
1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs,Ticket Health Cycle,https://sites.google.com/d/1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs/edit,accounts.google.com
1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs,Ticket Health Cycle,https://sites.google.com/d/1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs/edit,ssl.gstatic.com
1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs,Ticket Health Cycle,https://sites.google.com/d/1rZxLY_SMDmREBM8eNe1fdkYTORqMbxKs/edit,lh3.googleusercontent.com
1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj,IS CAB,https://sites.google.com/d/1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj/edit,support.google.com
1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj,IS CAB,https://sites.google.com/d/1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj/edit,accounts.google.com
1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj,IS CAB,https://sites.google.com/d/1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj/edit,ssl.gstatic.com
1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj,IS CAB,https://sites.google.com/d/1jmeNdv2bthr7BkXmupWOUcieKRS3bvMj/edit,lh3.googleusercontent.com
1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb,GoodTicket Practices — Converted from Classic Sites,https://sites.google.com/d/1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb/edit,support.google.com
1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb,GoodTicket Practices — Converted from Classic Sites,https://sites.google.com/d/1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb/edit,accounts.google.com
1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb,GoodTicket Practices — Converted from Classic Sites,https://sites.google.com/d/1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb/edit,ssl.gstatic.com
1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb,GoodTicket Practices — Converted from Classic Sites,https://sites.google.com/d/1drMvWWO8KyMz6S5QPmFhwVp8lZAs-Gdb/edit,lh3.googleusercontent.com
1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-,RDCI US Finance Reporting,https://sites.google.com/d/1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-/edit,support.google.com
1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-,RDCI US Finance Reporting,https://sites.google.com/d/1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-/edit,accounts.google.com
1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-,RDCI US Finance Reporting,https://sites.google.com/d/1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-/edit,ssl.gstatic.com
1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-,RDCI US Finance Reporting,https://sites.google.com/d/1DBWX_V-PUbs2xsbEJWnnmN5-GeFxdzo-/edit,lh3.googleusercontent.com
1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040,Google Site test,https://sites.google.com/d/1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040/edit,support.google.com
1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040,Google Site test,https://sites.google.com/d/1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040/edit,accounts.google.com
1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040,Google Site test,https://sites.google.com/d/1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040/edit,ssl.gstatic.com
1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040,Google Site test,https://sites.google.com/d/1vFvTBNNBzj6MTpHQGrAeRjyAQhXgS040/edit,lh3.googleusercontent.com
